,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
9308,dying,2014-12-11,317,7,False,False,время лечить ... лечить алкоголь случайный знакомство лечить секунда проводить кто-то лечить длинный улица проспект огонь огромный очки который видно уставать глаз лечить мечта лето новый жизнь время ... время лечить время идти мимо ничто меняться ...,time to treat ... treat alcohol casual acquaintance treat second spend someone treat long street avenue fire huge glasses that can be seen tired eyes treat dream summer new life time ... time to treat time go past nothing to change ...,Отрицательная,-1.0
9309,dying,2014-12-11,586,5,False,False,человек который скучать существовать,a person who misses to exist,Нейтральная,0.0
9310,dying,2014-12-11,515,2,False,False,ШО понимать мать ваш лайка 1 !! 1,SHO understand your mother like 1 !! 1,Нейтральная,0.0
9311,dying,2014-12-11,364,3,False,False,проебывать любовь,fuck love,Положительная,1.0
9312,dying,2014-12-11,362,8,False,False,любить поступать мудак,love to act like an asshole,Положительная,1.0
9313,dying,2014-12-11,357,1,False,False,почему лайкать любить,why like love,Положительная,1.0
9314,dying,2014-12-11,413,3,False,False,го убивать шлюха,go kill whore,Нейтральная,0.0
9315,dying,2014-12-11,814,14,False,False,окей гугл находить парень,ok google find guy,Положительная,1.0
9316,dying,2014-12-11,286,1,False,False,вырастать становиться гавно,grow up become shitty,Нейтральная,0.0
9317,dying,2014-12-11,259,2,False,False,мир дурачок,world fool,Нейтральная,0.0
9318,dying,2014-12-11,344,4,False,False,грустный мальчик дрочить,sad boy masturbate,Отрицательная,-1.0
9319,dying,2014-12-11,389,2,False,False,скоро становиться лесбиянка нюхать кокаин появляться парень,soon become lesbian snort cocaine appear guy,Нейтральная,0.0
9320,dying,2014-12-11,504,11,False,False,семейный положение че как-то хз,marital status somehow xs,Нейтральная,0.0
9321,dying,2014-12-11,387,4,False,False,бухнуть лекарство бухнуть витаминка,drink medicine drink vitamin,Нейтральная,0.0
9322,dying,2014-12-11,274,4,False,False,ложиться могилка умирать,lie down grave to die,Отрицательная,-1.0
9323,dying,2014-12-11,339,2,False,False,либо одеваться идти красный дорожка либо наркозависимый бездомный средний бывать,either get dressed go red carpet or drug addicted homeless average visit,Отрицательная,-1.0
9324,dying,2014-12-11,193,1,False,False,умирать умирать,die die,Нейтральная,0.0
9325,dying,2014-12-11,294,2,False,False,изменять разбивать твой милый ебальце,change break your cute fucker,Положительная,1.0
9326,dying,2014-12-11,257,4,False,False,попробовать почувствовать чувствовать,try to feel feel,Нейтральная,0.0
9327,dying,2014-12-11,254,2,False,False,бухать выход вариант,plump exit option,Нейтральная,0.0
9328,dying,2014-12-11,312,1,False,False,любить это главный минус сука ..,love is the main minus bitch ..,Положительная,1.0
9329,dying,2014-12-10,349,4,False,False,"услышать слово ясно "", понимать посылать","hear the word clearly, understand send",Положительная,1.0
9330,dying,2014-12-10,211,2,False,False,помнить любить,remember to love,Положительная,1.0
9331,dying,2014-12-10,409,3,False,False,ghbdtn это привет материться стирать,ghbdtn is hello swear wash,Нейтральная,0.0
9332,dying,2014-12-10,270,3,False,False,любитель проебывать,amateur fuck,Отрицательная,-1.0
9333,dying,2014-12-10,292,1,False,False,падло видеть свой грустный ебать зеркало,bastard see your sad fuck mirror,Отрицательная,-1.0
9334,dying,2014-12-10,322,4,False,False,давать лекарство грусть антивлюблин,give medicine sadness anti-love,Нейтральная,0.0
9335,dying,2014-12-10,504,12,False,False,жизнь оч найс школа ебаш спайс,life och nice school ebash spice,Положительная,1.0
9336,dying,2014-12-10,244,1,False,False,алкоголь сделать личность,alcohol make personality,Нейтральная,0.0
9337,dying,2014-12-10,273,1,False,False,отделять туловище человек голова топор,separate the torso man head ax,Нейтральная,0.0
9338,dying,2014-12-10,290,4,False,False,старый русский традиция решать устраивать цена товар просто спиздить,old Russian tradition to decide to arrange the price of goods just to steal,Положительная,1.0
9339,dying,2014-12-10,387,4,False,False,помогать даша следопыт находить твой самооценка ничтожество,help Dasha Pathfinder find your self-esteem worthlessness,Нейтральная,0.0
9340,dying,2014-12-10,197,0,False,False,мир делать вещь блевать 6 го этаж,world do thing puke 6th floor,Нейтральная,0.0
9341,dying,2014-12-10,512,7,False,False,сгорать ад тупой шлюха ой извинять это весь дурацкий Т9 живой разговаривать правда неловко получаться,burn hell stupid slut oh sorry this is all stupid t9 live talk really embarrassing turn out,Отрицательная,-1.0
9342,dying,2014-12-10,236,3,False,False,человек романтический комедия слушать заканчиваться хуярилов бензопила,man romantic comedy listen end fuckin chainsaw,Нейтральная,0.0
